FM242420.1			FM242420.1.1501_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesOM182_cladeuncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	sediment.0.03835678
MZ263098.1			MZ263098.1.40-1389 Pseudohongiella sp. strain SCSIO 12640 16S ribosomal RNA gene partial sequence	Pseudohongiella sp.
FJ403058.1			FJ403058.1.1500_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesOM182_cladeuncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	Montastrea_faveolata.0.00740040
JQ579667.1			JQ579667.1.1502_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesOM182_cladeuncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	sediments_from_Figueiras_Beach.0.03904396
JQ579681.1			JQ579681.1.1-1497 Uncultured gamma proteobacterium clone FII-OX032 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	sediments from Figueiras Beach
FR684700.1			FR684700.1.1-1497 uncultured marine bacterium 16S rRNA gene clone 16 08 02D03	uncultured marine bacterium	marine biome fjord coastal water
FR684048.1			FR684048.1.1-1496 uncultured marine bacterium 16S rRNA gene clone 16 07 02G06	uncultured marine bacterium	marine biome fjord coastal water
FR683248.1			FR683248.1.1-1488 uncultured marine bacterium 16S rRNA gene clone 16 01 00F11	uncultured marine bacterium	marine biome fjord coastal water
FR683359.1			FR683359.1.1-1494 uncultured marine bacterium 16S rRNA gene clone 16 01 04C07	uncultured marine bacterium	marine biome fjord coastal water
JF927251.1	#86b8dc	Seawater	JF927251.1.64-1487 Uncultured marine bacterium clone Station2 3 09 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station2 near Potter Cove depth 0 meters salinity 28.5 ppt temperature 35 C
FLLY01000037.1	#86b8dc	Seawater	FLLY01000037.3262.4620_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesNitrincolaceaeunculturedseawater_metagenome.0.02761425
DQ295237.1			DQ295237.1.3423-4962 Uncultured marine bacterium Ant4D3 partial genomic sequence	uncultured marine bacterium Ant4D3	Antarctic sea water
DQ906718.1			DQ906718.1.18-1519 Uncultured marine bacterium clone AntCL1C7 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	Antarctic sea water collected from 20 m
LC549906.1			LC549906.1.1-1504 Uncultured bacterium HglApr13-1125 gene for 16S rRNA partial sequence	uncultured bacterium	marine bulk water
EU919834.1			EU919834.1.1-1503 Uncultured bacterium clone s28 16S ribosomal RNA gene partial sequence	uncultured bacterium	ocean water
JF927219.1	#86b8dc	Seawater	JF927219.1.1-1498 Uncultured marine bacterium clone Station1 22 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station1 near Potter Cove depth 0 meters salinity 29.2 ppt temperature -11 C
DQ906710.1			DQ906710.1.19-1521 Uncultured marine bacterium clone AntCL1A12 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	Antarctic sea water collected from 20 m
EU544805.1	#86b8dc	Seawater	EU544805.1.1-1488 Uncultured gamma proteobacterium clone NABOS SSPbact96 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	1.0-60 um size fraction (small suspended particles) of Arctic seawater
AF354595.1			AF354595.1.1-1500 Uncultured gamma proteobacterium Arctic96B-16 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium
EU544807.1	#86b8dc	Seawater	EU544807.1.1-1488 Uncultured gamma proteobacterium clone NABOS SSPbact44 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	1.0-60 um size fraction (small suspended particles) of Arctic seawater
EU544803.1	#86b8dc	Seawater	EU544803.1.1-1487 Uncultured gamma proteobacterium clone NABOS SSPbact1 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	1.0-60 um size fraction (small suspended particles) of Arctic seawater
DQ906762.1			DQ906762.1.1-1501 Uncultured Antarctic sea ice bacterium clone AntCL3F5 16S ribosomal RNA gene partial sequence	uncultured Antarctic sea ice bacterium	Antarctic sea ice lower 10 cm
JX879046.1	#f2faad	Oil spill	JX879046.1.1-1507 Uncultured bacterium clone Postplume-III-1100m-013 16S ribosomal RNA gene partial sequence	uncultured bacterium	water column affected by Gulf oil spill
DQ513048.1			DQ513048.1.1-1505 Uncultured bacterium clone CTD005-17B-02 16S ribosomal RNA gene partial sequence	uncultured bacterium	ridge flank crustal fluid
HE963017.1			HE963017.1.1-1503 Bacterium symbiont Idas sp. partial 16S rRNA gene strain T2.2 clone G-2b.1	bacterium symbiont of Idas sp.
DQ906717.1			DQ906717.1.1-1500 Uncultured marine bacterium clone AntCL1C6 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	Antarctic sea water collected from 20 m
DQ009423.1			DQ009423.1.1-1517 Uncultured marine bacterium clone SPOTSFEB02 70m1 16S ribosomal RNA gene partial sequence 16S-23S ribosomal RNA intergenic spacer complete sequence and 23S ribosomal RNA gene partial sequence	uncultured marine bacterium	glass fiber prefiltered bacterioplankton DNA collected at 70M from the San Pedro Ocean Time Series	uncultured Gammaproteobacteria bacterium	PCR-amplified from a cloned (BAC) DNA fragment collected on July 23 1999 at station M1 (36 45.50N 122 02.10W) 80 m in Monterey Bay California
GQ351169.1			GQ351169.1.1-1503 Uncultured bacterium clone J8P41000 1E03 16S ribosomal RNA gene partial sequence	uncultured bacterium	Eastern North Pacific Ocean Station P4 1000 m depth
JX015590.1			JX015590.1.1-1503 Uncultured bacterium clone HglApr101 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JN177597.1			JN177597.1.1-1503 Uncultured gamma proteobacterium clone K2S58 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	station K2S 10m depth
EU544801.1	#86b8dc	Seawater	EU544801.1.1-1485 Uncultured gamma proteobacterium clone NABOS SSPbact52 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	1.0-60 um size fraction (small suspended particles) of Arctic seawater
JN177683.1			JN177683.1.1-1503 Uncultured gamma proteobacterium clone K4S135 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	station K4S 6m depth
JF927268.1	#86b8dc	Seawater	JF927268.1.1-1498 Uncultured marine bacterium clone Station3 9 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station3 near Potter Cove depth 0 meters salinity 32.7 ppt temperature 103 C
HQ672085.1			HQ672085.1.1-1503 Uncultured bacterium clone F9P2610 S G02 16S ribosomal RNA gene partial sequence	uncultured bacterium	Northeast subarctic Pacific Ocean Station P26 10m depth	surface water
JF927223.1	#86b8dc	Seawater	JF927223.1.60-1492 Uncultured marine bacterium clone Station1 8 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station1 near Potter Cove depth 0 meters salinity 29.2 ppt temperature -11 C
EU544802.1	#86b8dc	Seawater	EU544802.1.1-1485 Uncultured gamma proteobacterium clone NABOS SSPbact78 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	1.0-60 um size fraction (small suspended particles) of Arctic seawater
JF927231.1	#86b8dc	Seawater	JF927231.1.1-1498 Uncultured marine bacterium clone Station2 12 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station2 near Potter Cove depth 0 meters salinity 30.4 ppt temperature 33 C
JX016118.1			JX016118.1.1-1504 Uncultured bacterium clone HglApr700 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX015591.1			JX015591.1.1-1503 Uncultured bacterium clone HglApr102 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JF927225.1	#86b8dc	Seawater	JF927225.1.1-1498 Uncultured marine bacterium clone Station2 9 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station2 near Potter Cove depth 0 meters salinity 30.4 ppt temperature 33 C
JX015703.1			JX015703.1.1-1504 Uncultured bacterium clone HglApr230 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX015616.1			JX015616.1.1-1503 Uncultured bacterium clone HglApr129 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX016195.1			JX016195.1.1-1504 Uncultured bacterium clone HglApr788 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JN591893.1	#86b8dc	Seawater	JN591893.1.6-1512 Uncultured marine bacterium Ant4D3 clone GG101008Clone62 16S ribosomal RNA gene partial sequence	uncultured marine bacterium Ant4D3	surface seawater Puget Sound
JX016256.1			JX016256.1.1-1503 Uncultured bacterium clone HglApr857 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
LC549967.1			LC549967.1.1-1503 Uncultured bacterium HglApr13-1192 gene for 16S rRNA partial sequence	uncultured bacterium	marine bulk water	uncultured marine bacterium	marine biome fjord coastal water	uncultured Gammaproteobacteria bacterium	La Perouse Station LBP3 depth of 10m
JX015569.1			JX015569.1.1-1504 Uncultured bacterium clone HglApr76 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JF927270.1	#86b8dc	Seawater	JF927270.1.43-1477 Uncultured marine bacterium clone Station3 11 08 16S ribosomal RNA gene partial sequence	uncultured marine bacterium	3 micron prefiltered and 0.2 micron filtered seawater from Station3 near Potter Cove depth 0 meters salinity 32.7 ppt temperature 103 C
FR683407.1			FR683407.1.1-1502 uncultured marine bacterium 16S rRNA gene clone 16 06 02B07	uncultured marine bacterium	marine biome fjord coastal water
JX016297.1			JX016297.1.1-1503 Uncultured bacterium clone HglApr901 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX016322.1			JX016322.1.1-1503 Uncultured bacterium clone HglApr928 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX015881.1			JX015881.1.1-1503 Uncultured bacterium clone HglApr419 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
FR683282.1			FR683282.1.1-1502 uncultured marine bacterium 16S rRNA gene clone 16 01 00E04	uncultured marine bacterium	marine biome fjord coastal water
JX015875.1			JX015875.1.1-1504 Uncultured bacterium clone HglApr413 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
LC549994.1			LC549994.1.1-1503 Uncultured bacterium HglApr13-1221 gene for 16S rRNA partial sequence	uncultured bacterium	marine bulk water
FR683906.1			FR683906.1.1-1503 uncultured marine bacterium 16S rRNA gene clone 16 07 05D01	uncultured marine bacterium	marine biome fjord coastal water
HQ242517.1			HQ242517.1.1-1503 Uncultured gamma proteobacterium clone M7CS04 10C07 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	La Perouse Station CS04 depth of 10m
JX015892.1			JX015892.1.1-1503 Uncultured bacterium clone HglApr431 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
JX015783.1			JX015783.1.1-1503 Uncultured bacterium clone HglApr314 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine bulk water
HQ191063.1			HQ191063.1.1-1511 Uncultured sediment bacterium clone JSS S04 381 16S ribosomal RNA gene partial sequence	uncultured sediment bacterium	Janssand intertidal sediment German Wadden Sea
KF741564.1	#3b7524	Salt marsh	KF741564.1.1-1512 Uncultured bacterium clone SIP13C 3I 16S ribosomal RNA gene partial sequence	uncultured bacterium	Talbert salt marsh sediment
HQ191078.1			HQ191078.1.1-1511 Uncultured sediment bacterium clone JSS S04 489 16S ribosomal RNA gene partial sequence	uncultured sediment bacterium	Janssand intertidal sediment German Wadden Sea
KF741514.1	#3b7524	Salt marsh	KF741514.1.1-1511 Uncultured bacterium clone SIP12C 7C 16S ribosomal RNA gene partial sequence	uncultured bacterium	Talbert salt marsh sediment
EF471449.1			EF471449.1.1-1489 Uncultured gamma proteobacterium clone CB11A01 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	whole surface water from Chesapeake Bay
JQ347323.1			JQ347323.1.1-1511 Uncultured bacterium clone AP31 16S ribosomal RNA gene partial sequence	uncultured bacterium	Da Ya Bay	Acropora pruinosa
JQ347315.1			JQ347315.1.1-1510 Uncultured bacterium clone AP21 16S ribosomal RNA gene partial sequence	uncultured bacterium	Da Ya Bay	Acropora pruinosa
DQ351750.1			DQ351750.1.1-1510 Uncultured gamma proteobacterium clone Belgica2005/10-120-19 16S ribosomal RNA gene complete sequence	uncultured Gammaproteobacteria bacterium	marine sediments
EU373830.1			EU373830.1.1-1514 Uncultured gamma proteobacterium clone HCM3MC80 6G FL 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	canyon and slope sediment
EU373831.1			EU373831.1.12-1516 Uncultured gamma proteobacterium clone HCM3MC91 3H FL 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	canyon and slope sediment
JN166361.1			JN166361.1.1-1513 Uncultured marine microorganism clone HOT157 350m9 16S ribosomal RNA gene partial sequence	uncultured marine microorganism	depth 350m Hawaii Ocean Time series cruise 157 station 2 cast 3 bottle 7
KP638940.1			KP638940.1.1-1510 Uncultured bacterium clone M6-15 16S ribosomal RNA gene partial sequence	uncultured bacterium	the East China Sea
HQ673121.1			HQ673121.1.1513_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPseudohongiellaceaePseudohongiellauncultured_bacterium	uncultured_bacterium	Northeast_subarctic_Pacific_Ocean_Station_P4_1000m_depth.0.00258773
JX879066.1	#f2faad	Oil spill	JX879066.1.1-1514 Uncultured bacterium clone Postplume-III-1100m-061 16S ribosomal RNA gene partial sequence	uncultured bacterium	water column affected by Gulf oil spill
JX441441.1			JX441441.1.1-1509 Uncultured bacterium clone YD1000-86 16S ribosomal RNA gene partial sequence	uncultured bacterium	Indian Ocean
HQ674050.1			HQ674050.1.1-1511 Uncultured bacterium clone F9P261000 S B24 16S ribosomal RNA gene partial sequence	uncultured bacterium	Northeast subarctic Pacific Ocean Station P26 1000m depth
GQ351252.1			GQ351252.1.1-1510 Uncultured bacterium clone J8P41000 2F12 16S ribosomal RNA gene partial sequence	uncultured bacterium	Eastern North Pacific Ocean Station P4 1000 m depth
DQ234239.1			DQ234239.1.1542_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPseudohongiellaceaePseudohongiellauncultured_gamma_proteobacterium.0.03231611
DQ351741.1			DQ351741.1.1-1497 Uncultured gamma proteobacterium clone Belgica2005/10-120-6 16S ribosomal RNA gene complete sequence	uncultured Gammaproteobacteria bacterium	marine sediments
NR_153732.1	#86b8dc	Seawater	NR 153732.1.1-1527 Pseudohongiella nitratireducens strain SCS-49 16S ribosomal RNA complete sequence	Pseudohongiella nitratireducens	seawater	type strain of Pseudohongiella nitratireducens
HE963022.1			HE963022.1.1505_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesPseudohongiellaceaePseudohongiellabacterium_symbiont_of_Idas_sp..0.03764555
LN851756.1			LN851756.1.1-1532 Uncultured gamma proteobacterium partial 16S rRNA gene clone PH BH2 180 2 4	uncultured Gammaproteobacteria bacterium	chromium waste disposal site
KF911202.1			KF911202.1.63-1459 Uncultured bacterium clone Comp2-39 16S ribosomal RNA gene partial sequence	uncultured bacterium	composting process
JQ427665.1	#f2faad.#c46935	Oil spill.Soil	JQ427665.1.1493_BacteriaProteobacteriaGammaproteobacteriaPseudomonadales211ds20uncultured_bacterium	uncultured_bacterium	soil.0.01977342
JQ428635.1	#f2faad.#c46935	Oil spill.Soil	JQ428635.1.46-1499 Uncultured bacterium clone AN14C2AE12 16S ribosomal RNA gene partial sequence	uncultured bacterium	soil
JQ426981.1	#f2faad.#c46935	Oil spill.Soil	JQ426981.1.46-1489 Uncultured bacterium clone CT14C1AG11 16S ribosomal RNA gene partial sequence	uncultured bacterium	soil
JQ426999.1	#f2faad.#c46935	Oil spill.Soil	JQ426999.1.46-1490 Uncultured bacterium clone CT14C1AB12 16S ribosomal RNA gene partial sequence	uncultured bacterium	soil
GQ246381.1			GQ246381.1.1-1494 Uncultured bacterium clone Cm1-44 16S ribosomal RNA gene partial sequence	uncultured bacterium	North Yellow Sea sediments
OX044361.1			OX044361.1.1398162-1399692 MAG. uncultured Pseudomonadales bacterium isolate AK MB1 genome assembly chromosome. AK MB1 contig-1	uncultured Pseudomonadales bacterium	marine waterOX044361.1.3556397
KT952676.1			KT952676.1.1-1499 Uncultured bacterium clone AG3 F08 16S ribosomal RNA gene partial sequence	uncultured bacterium	fish gut	Acanthurus gahhm
JQ427593.1	#f2faad.#c46935	Oil spill.Soil	JQ427593.1.47-1490 Uncultured bacterium clone AC0C2AA11 16S ribosomal RNA gene partial sequence	uncultured bacterium	soil
MH445157.1			MH445157.1.1507_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesuncultured_bacterium.0.03373469
JQ738933.1			JQ738933.1.3-1504 Uncultured bacterium clone SA 59 16S ribosomal RNA gene partial sequence	uncultured bacterium	Lonar sediment surface rocks
KC425542.1	#86b8dc	Seawater	KC425542.1.1-1496 Uncultured marine microorganism clone NB062806 201 16S ribosomal RNA gene partial sequence	uncultured marine microorganism	coastal tropical surface seawater
JF272077.1	#f2de49	Biofilm	JF272077.1.1-1495 Uncultured bacterium clone 8S20 16S ribosomal RNA gene partial sequence	uncultured bacterium	biofilms
DQ396319.1	#e39cb2	Marine coral	DQ396319.1.1-1547 Uncultured organism clone ctg NISA049 16S ribosomal RNA gene partial sequence	uncultured organism	deep-sea octacoral
DQ396312.1	#e39cb2	Marine coral	DQ396312.1.1-1547 Uncultured organism clone ctg NISA188 16S ribosomal RNA gene partial sequence	uncultured organism	deep-sea octacoral
EU265957.1			EU265957.1.1517_BacteriaProteobacteriaGammaproteobacteriaUBA10353_marine_groupuncultured_bacterium	uncultured_bacterium	Nitinat_Lake_at_a_depth_of_20_m.0.02575237
EF645946.1			EF645946.1.1-1518 Uncultured bacterium clone N60e 62 16S ribosomal RNA gene partial sequence	uncultured bacterium	Namibian upwelling system
GQ356931.1			GQ356931.1.1518_BacteriaProteobacteriaGammaproteobacteriaGammaproteobacteria_Incertae_SedisUnknown_Familyuncultureduncultured_bacterium.0.00934510
EU244055.1			EU244055.1.1515_BacteriaProteobacteriaGammaproteobacteriaGammaproteobacteria_Incertae_SedisUnknown_Familyuncultureduncultured_bacterium.0.01058736
JN977144.1			JN977144.1.1-1546 Uncultured bacterium clone A0-005 16S ribosomal RNA gene partial sequence	uncultured bacterium	Jiaozhao Bay sediment
GU474885.1			GU474885.1.32251-33799 Uncultured Chromatiales bacterium HF0200 41F04 genomic sequence	uncultured Chromatiales bacterium HF0200 41F04	Hawaii Oceanographic Time-series study site ALOHA
AM997890.1			AM997890.1.1-1515 Uncultured deep-sea bacterium 16S rRNA gene clone Ucb15718	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanGuinea Basin
AB015248.1	#a6ccd3	Deep-sea cold seep carbonates	AB015248.1.1-1516 Uncultured gamma proteobacterium gene for 16S ribosomal RNA partial sequence clone.JTB23	uncultured Gammaproteobacteria bacterium	deepest cold-seep area of the Japan Trench
NR_112620.1			NR 112620.1.1-1525 Thioprofundum hispidum strain gps61 16S ribosomal RNA partial sequence	Thioprofundum hispidum	rock samples collected by BMS in Suiyo Seamount	type strain of Thioprofundum hispidum
AP012273.1			AP012273.1.2891816-2893351 Thiolapillus brandeum DNA complete genome	Thiolapillus brandeum	type strain of Thiolapillus brandeumAP012273.1.3129663
JX504323.1	#f7f1e3	Oolitic sand	JX504323.1.1-1552 Uncultured bacterium clone bac160c 16S ribosomal RNA gene partial sequence	uncultured bacterium	oolitic sand
JX504465.1	#f7f1e3	Oolitic sand	JX504465.1.1-1550 Uncultured bacterium clone bac131c 16S ribosomal RNA gene partial sequence	uncultured bacterium	oolitic sand
JX504376.1	#f7f1e3	Oolitic sand	JX504376.1.1-1554 Uncultured bacterium clone bac246c 16S ribosomal RNA gene partial sequence	uncultured bacterium	oolitic sand
JN977277.1			JN977277.1.1-1549 Uncultured bacterium clone A5-054 16S ribosomal RNA gene partial sequence	uncultured bacterium	Jiaozhao Bay sediment
NR_043974.1			NR 043974.1.3-1482 Thiohalomonas nitratireducens strain HRhD 3sp 16S ribosomal RNA partial sequence	Thiohalomonas nitratireducens	type strain of Thiohalomonas nitratireducens
FJ717203.1	#50c0cf	Freshwater	FJ717203.1.1530_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesThioalkalispiraceaeThioalkalispiraSulfurivermisuncultured_bacterium.0.03441376
AB597546.1			AB597546.1.4-1546 Uncultured gamma proteobacterium gene for 16S rRNA partial sequence clone. E03	uncultured Gammaproteobacteria bacterium
KC631525.1			KC631525.1.1553_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium	uncultured_bacterium	marine_finfish_aquaculture_farm_sediment.0.05515478
KM071665.1	#eb1f59	Hydrotermal vent	KM071665.1.1-1515 Uncultured bacterium clone TVG1-B129 16S ribosomal RNA gene partial sequence	uncultured bacterium	deep-sea hydrothermal vent sediments in the East Pacific Ocean
FM242293.1	#f2faad	Oil spill	FM242293.1.1-1501 Uncultured gamma proteobacterium partial 16S ribosomal RNA clone 61 T9d-oil	uncultured Gammaproteobacteria bacterium	sediment
KC139297.1	#86b8dc	Seawater	KC139297.1.44-1460 Uncultured Oceanospirillales bacterium clone 41 16S ribosomal RNA gene partial sequence	uncultured Oceanospirillales bacterium	380 ppm and 1050 ppm pCO2 incubations of water from seawater intake system Shannon Point Marine Center
DQ351786.1			DQ351786.1.1-1499 Uncultured gamma proteobacterium clone Belgica2005/10-140-19 16S ribosomal RNA gene complete sequence	uncultured Gammaproteobacteria bacterium	marine sediments
AB212892.1	#3fe312	Plant	AB212892.1.1-1512 Uncultured bacterium gene for 16S ribosomal RNA partial sequence clone. nsmpVI18	uncultured bacterium	The Mini plant Run 6 of the Nippon Steel Research and Engineering Center
AB456141.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456141.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LC08	uncultured bacterium	activated sludge
AB456215.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456215.1.1-1518 Uncultured bacterium gene for 16S rRNA partial sequence clone. UE09	uncultured bacterium	activated sludge
AB456146.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456146.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LF02	uncultured bacterium	activated sludge
AB456213.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456213.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. UB09	uncultured bacterium	activated sludge
AB456143.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456143.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LD02	uncultured bacterium	activated sludge
AB456145.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456145.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LE05	uncultured bacterium	activated sludge
AB456212.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456212.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. UA04	uncultured bacterium	activated sludge
AB456142.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456142.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LC10	uncultured bacterium	activated sludge
AB456139.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456139.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LB06	uncultured bacterium	activated sludge
AB456147.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456147.1.1-1519 Uncultured bacterium gene for 16S rRNA partial sequence clone. LH02	uncultured bacterium	activated sludge
KM823692.1	#50c0cf	Freshwater	KM823692.1.1-1534 Uncultured bacterium clone J308-28 16S ribosomal RNA gene partial sequence	uncultured bacterium	river sediment
AB456140.1	#b87272.#b87272	Activated sludge.Activated sludge	AB456140.1.1-1520 Uncultured bacterium gene for 16S rRNA partial sequence clone. LC07	uncultured bacterium	activated sludge
AB597533.1			AB597533.1.4-1555 Uncultured gamma proteobacterium gene for 16S rRNA partial sequence clone. B01	uncultured Gammaproteobacteria bacterium
AJ567576.1			AJ567576.1.2-1501 Uncultured Marinobacter sp. partial 16S rRNA gene clone MBAE14	uncultured Marinobacter sp.	deep-sea sediment
KM823685.1	#50c0cf.#b3b1b0	Freshwater.Freshwater sediments	KM823685.1.1532_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesMBAE14uncultured_bacterium	uncultured_bacterium	river_sediment.0.01678232
EU491487.1			EU491487.1.1501_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesMBAE14uncultured_bacterium.0.00911778
DQ395491.1	#e39cb2	Marine coral	DQ395491.1.1534_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesMBAE14uncultured_organism	uncultured_organism	deep-sea_octacoral.0.00947221
JX227004.1	#b3b1b0	Marine sediments	JX227004.1.1-1499 Uncultured bacterium clone NBB200 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0904 in the Clarion-Clipperton Fracture Zone
AM997665.1			AM997665.1.1-1499 Uncultured deep-sea bacterium 16S rRNA gene clone Ucp15555	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanCape Basin
DQ234120.1	#a67a65	Mangrove sediments	DQ234120.2.12-1544 Uncultured gamma proteobacterium clone DS036 16S ribosomal RNA gene gene partial sequence	uncultured Gammaproteobacteria bacterium	mangrove
DQ234230.1	#a67a65	Mangrove sediments	DQ234230.2.12-1544 Uncultured gamma proteobacterium clone DS148 16S ribosomal RNA gene gene partial sequence	uncultured Gammaproteobacteria bacterium	mangrove
DQ234204.1	#a67a65	Mangrove sediments	DQ234204.2.12-1544 Uncultured gamma proteobacterium clone DS121 16S ribosomal RNA gene gene partial sequence	uncultured Gammaproteobacteria bacterium	mangrove
EF468718.1	#86b8dc	Seawater	EF468718.1.1-1493 Gamma proteobacterium IMCC2047 16S ribosomal RNA gene partial sequence	gamma proteobacterium IMCC2047	seawater
DQ234147.1	#a67a65	Mangrove sediments	DQ234147.1.1571_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesMBAE14uncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	mangrove.0.00000000
DQ234156.1	#a67a65	Mangrove sediments	DQ234156.2.12-1544 Uncultured gamma proteobacterium clone DS072 16S ribosomal RNA gene gene partial sequence	uncultured Gammaproteobacteria bacterium	mangrove
AB597545.1			AB597545.1.1534_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesSpongiibacteraceaeBD17_cladeuncultured_gamma_proteobacterium.0.05427522
FM211769.1			FM211769.1.1-1501 Uncultured gamma proteobacterium partial 16S rRNA gene clone 2C88	uncultured Gammaproteobacteria bacterium	sediment of Bizerte lagoon
FJ545442.1			FJ545442.1.1535_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesSpongiibacteraceaeuncultureduncultured_bacterium	uncultured_bacterium	North_Yellow_Sea_sediment.0.00837850
JX193306.1			JX193306.1.1540_BacteriaProteobacteriaGammaproteobacteriaPseudomonadalesSpongiibacteraceaeuncultureduncultured_bacterium	uncultured_bacterium	intertidal_surface_sediment.0.05993953
GQ274244.1	#f2de49	Biofilm	GQ274244.1.1-1524 Uncultured gamma proteobacterium clone 8MX 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	heat exchange system using biocides to inhibit biofilm formation
JX226953.1	#b3b1b0	Marine sediments	JX226953.1.1-1492 Uncultured bacterium clone NBB149 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0904 in the Clarion-Clipperton Fracture Zone
