CP011412.1	#3b7524	Salt marsh	CP011412.3178708.3180250 BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolaSedimenticola thiotaurini	salt marsh	type strain of Sedimenticola thiotauriniCP011412.1.3928945
AB597528.1			AB597528.1.5-1541 Uncultured gamma proteobacterium gene for 16S rRNA partial sequence clone. A06	uncultured Gammaproteobacteria bacterium
KF741412.1	#3b7524	Salt marsh	KF741412.1.1-1499 Uncultured bacterium clone SIP13C 5D 16S ribosomal RNA gene partial sequence	uncultured bacterium	Talbert salt marsh sediment
AF170359.1			AF170359.1.1-1501 Dechloromarinus chlorophilus 16S ribosomal RNA gene complete sequence	Dechloromarinus chlorophilus
KC009927.1			KC009927.1.1-1490 Uncultured Dechloromarinus sp. clone 3 50 16S ribosomal RNA gene partial sequence	uncultured Dechloromarinus sp.	shallow fluidized muds off the French Guiana coast
AB212891.1	#3fe312	Plant	AB212891.1.1-1502 Uncultured bacterium gene for 16S ribosomal RNA partial sequence clone. nsmpVI14	uncultured bacterium	The Mini plant Run 6 of the Nippon Steel Research and Engineering Center
OP089092.1			OP089092.1.8-1546 Sedimenticola sp. SB48 16S ribosomal RNA gene partial sequence	Sedimenticola sp. SB48
OQ121771.1			OQ121771.1.4-1488 Sedimenticola sp. strain SN1189 16S ribosomal RNA gene partial sequence	Sedimenticola sp.
AB597549.1			AB597549.1.5-1543 Uncultured gamma proteobacterium gene for 16S rRNA partial sequence clone. F06	uncultured Gammaproteobacteria bacterium
NR_041877.1			NR 041877.1.7-1538 Sedimenticola selenatireducens strain AK4OH1 16S ribosomal RNA partial sequence	Sedimenticola selenatireducens	type strain of Sedimenticola selenatireducens
ATZE01000023.1			ATZE01000023.59842.61365_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolaSedimenticola_selenatireducens_DSM_17993.0.00000000
GU567811.1	#86b8dc.#f2de49	Seawater.Biofilm	GU567811.1.1-1535 Uncultured Sedimenticola sp. clone IAFJAsip25 16S ribosomal RNA gene partial sequence	uncultured Sedimenticola sp.	SIP heavy fraction from a 13C-methanol-fed biofilm from a denitrification system treating a seawater aquarium
JX193441.1			JX193441.1.1535_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_bacterium	uncultured_bacterium	intertidal_surface_sediment.0.00730376
LC213224.1			LC213224.1.1512_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_gamma_proteobacterium.0.00560364
U77478.1			U77478.1.6-1422 Riftia pachyptila endosymbiont 16S ribosomal RNA gene partial sequence	endosymbiont of Riftia pachyptila	Riftia pachyptila
DQ232901.1	#ff8d00	Vestimentiferan tubeworm	DQ232901.1.1-1434 Endosymbiont of Vestimentiferan tubeworm from Riftia 16S ribosomal RNA gene partial sequence	endosymbiont of Vestimentiferan tubeworm	Riftia
AY590682.1	#ff8d00	Vestimentiferan tubeworm	AY590682.1.501-2004 Uncultured gamma proteobacterium clone 2233O1a 16S ribosomal RNA gene and 16S-23S ribosomal RNA intergenic spacer partial sequence	uncultured Gammaproteobacteria bacterium	Oasisia 2233-1 9 north	endosymbiont of Vestimentiferan tubeworm	Tevnia 3322-22 7 south
AY129116.1			AY129116.2.13-1372 Endosymbiont of Riftia pachyptila 16S ribosomal RNA gene partial sequence	endosymbiont of Riftia pachyptila	9N East Pacific Rise	Riftia pachyptila	endosymbiont of Oasisia alvinae
AY590683.1			AY590683.1.503-2007 Uncultured gamma proteobacterium clone 3328R11b 16S ribosomal RNA gene and 16S-23S ribosomal RNA intergenic spacer partial sequence	uncultured Gammaproteobacteria bacterium	Tevnia 3328-11 17 south	Riftia 3321-5 7 south	Oasisia 3342-30 32 south
KT257831.1	#eb1f59	Hydrotermal vent	KT257831.1.1-1504 Uncultured bacterium clone Tica293Exp 9A 16S ribosomal RNA gene partial sequence	uncultured bacterium	diffuse flow vent surfaces at the East Pacific Rise
CP090569.1			CP090569.1.3240617-3242155 Candidatus Endoriftia persephone isolate Tica-EPR-9o50.N chromosome complete genome	Candidatus Endoriftia persephone	Adult female worm tissue	Riftia pachyptilaCP090569.1.3604762
U77480.1			U77480.1.1-1435 Ridgeia piscesae endosymbiont 16S ribosomal RNA gene partial sequence	endosymbiont of Ridgeia piscesae	Ridgeia piscesae
DQ660821.1	#ff8d00	Vestimentiferan tubeworm	DQ660821.1.5-1463 Endosymbiont of Ridgeia piscesae clone c32 small subunit ribosomal RNA gene partial sequence	endosymbiont of Ridgeia piscesae	Ridgeia piscesae trophosome	Ridgeia piscesae
JX570594.1	#ff8d00	Vestimentiferan tubeworm	JX570594.1.15-1384 Endosymbiont of Ridgeia piscesae clone LF8CM1b18 16S ribosomal RNA gene partial sequence	endosymbiont of Ridgeia piscesae	Ridgeia piscesae trophosome
AY129119.1			AY129119.2.13-1372 Endosymbiont of Ridgeia piscesae 16S ribosomal RNA gene partial sequence	endosymbiont of Ridgeia piscesae	MiddleValley Northeast Pacific Ocean	Ridgeia piscesae
DQ660820.1	#ff8d00	Vestimentiferan tubeworm	DQ660820.1.3-1463 Endosymbiont of Ridgeia piscesae clone c80n54 small subunit ribosomal RNA gene partial sequence	endosymbiont of Ridgeia piscesae	Ridgeia piscesae trophosome	Ridgeia piscesae
GQ249608.1			GQ249608.1.1501_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeuncultureduncultured_gamma_proteobacterium.0.03608091
CP032508.1			CP032508.2.3718904-3720434 Gamma proteobacterium SS-5 chromosome complete genome	gamma proteobacterium SS-5CP032508.2.3729462
KX422152.1	#eb1f59	Hydrotermal vent	KX422152.1.1-1496 Uncultured bacterium clone WP12Y8E 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
KX422106.1	#eb1f59	Hydrotermal vent	KX422106.1.1-1496 Uncultured bacterium clone WP12X2B 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
KX422140.1	#eb1f59	Hydrotermal vent	KX422140.1.1-1496 Uncultured bacterium clone WP12Y3E 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
KX422142.1	#eb1f59	Hydrotermal vent	KX422142.1.1-1496 Uncultured bacterium clone WP12Y4B 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
KX422119.1	#eb1f59	Hydrotermal vent	KX422119.1.1-1496 Uncultured bacterium clone WP12X5H 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
FN553606.1			FN553606.1.1510_BacteriaProteobacteriaGammaproteobacteriaMethylococcalesMethylomonadaceaepItbvmat59uncultured_sediment_bacterium.0.02042246
NR_074649.1			NR 074649.1.1-1523 Methylotuvimicrobium alcaliphilum 20Z 16S ribosomal RNA partial sequence	Methylotuvimicrobium alcaliphilum 20Z	type strain of Methylomicrobium alcaliphilum
NR_041959.1	#50c0cf	Freshwater	NR 041959.1.1-1486 Methylotuvimicrobium kenyense strain AMO1 16S ribosomal RNA partial sequence	Methylotuvimicrobium kenyense	surface sediment layer of highly alkaline soda lakes	type strain of Methylomicrobium kenyense
CP024202.1			CP024202.1.378319-379849 Methylomicrobium sp. wino1 chromosome complete genome	Methylomicrobium sp. wino1	marine sedimentCP024202.1.5056497
NR_178594.1	#f2faad	Oil spill	NR 178594.1.1-1493 Methylicorpusculum oleiharenae strain XLMV4 16S ribosomal RNA partial sequence	Methylicorpusculum oleiharenae	oil sands tailings water surface layer	type strain of Methylicorpusculum oleiharenae
NR_041814.1			NR 041814.1.1-1496 Methylobacter luteus strain NCIMB 11914 16S ribosomal RNA partial sequence	Methylobacter luteus	type strain of Methylobacter luteus
CP091424.1	#f2faad.#c46935	Oil spill.Soil	CP091424.1.2339362-2340892 Methylobacter sp. YRD-M1 chromosome complete genome	Methylobacter sp. YRD-M1	wetland soilCP091424.1.4653848
NR_025132.1			NR 025132.1.1-1493 Methylobacter marinus strain A45 16S ribosomal RNA partial sequence	Methylobacter marinus	type strain of Methylobacter marinus
NR_025040.1	#f2faad.#c46935	Oil spill.Soil	NR 025040.1.1-1512 Methylosarcina quisquiliarum strain AML-D4 16S ribosomal RNA partial sequence	Methylosarcina quisquiliarum	landfill soil	type strain of Methylosarcina quisquiliarum
NR_025039.1	#f2faad.#c46935	Oil spill.Soil	NR 025039.1.1-1516 Methylosarcina fibrata strain AML-C10 16S ribosomal RNA partial sequence	Methylosarcina fibrata	landfill soil	type strain of Methylosarcina fibrata
AY661999.1			AY661999.1.1-1527 Uncultured bacterium clone 005C-H07 small subunit ribosomal RNA gene partial sequence	uncultured bacterium	groundwater contaminated with high levels of nitric acid-bearing uranium waste
NR_042107.1			NR 042107.1.1-1487 Methylobacter tundripaludum SV96 16S ribosomal RNA partial sequence	Methylobacter tundripaludum SV96	type strain of Methylobacter tundripaludum
KX422134.1	#eb1f59	Hydrotermal vent	KX422134.1.1-1501 Uncultured bacterium clone WP12Y2A 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal sulfur vent micribial mats
HE983333.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983333.1.1-1480 Bacterium endosymbiont of Escarpia laminata partial 16S rRNA gene isolate WR269 E10	bacterium endosymbiont of Escarpia laminata	host trophosome of vestimentiferan tubeworm
HE983334.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983334.1.1-1468 Bacterium endosymbiont of Lamellibrachia sp. 1 VT-2012 partial 16S rRNA gene isolate GC852 L4	bacterium endosymbiont of Lamellibrachia sp. 1 VT-2012	host trophosome of vestimentiferan tubeworm
HE983327.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983327.1.1-1471 Bacterium endosymbiont of Lamellibrachia sp. 1 VT-2012 partial 16S rRNA gene isolate DC673 1211	bacterium endosymbiont of Lamellibrachia sp. 1 VT-2012	host trophosome of vestimentiferan tubeworm
HE983332.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983332.1.1-1442 Bacterium endosymbiont of Escarpia laminata partial 16S rRNA gene isolate AC601 L1 PT-2	bacterium endosymbiont of Escarpia laminata	host trophosome of vestimentiferan tubeworm
FM165438.1	#a6ccd3	Deep-sea cold seep carbonates	FM165438.1.1-1500 Lamellibrachia sp. endosymbiont partial 16S rRNA gene clone V11.1	Lamellibrachia sp. endosymbiont	cold seeps
KC832731.1			KC832731.1.1-1469 Gamma proteobacterium endosymbiont of Lamellibrachia anaximandri type A clone Tw2 17 16S ribosomal RNA gene partial sequence	gamma proteobacterium endosymbiont of Lamellibrachia anaximandri	Lamellibrachia anaximandri
HE863794.1			HE863794.1.1-1500 Bacterium symbiont of Lamellibrachia sp. Guiness partial 16S rRNA gene	bacterium symbiont of Lamellibrachia sp. Guiness
HE983339.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983339.1.1-1442 Bacterium endosymbiont of Seepiophila jonesi partial 16S rRNA gene isolate GC234 4587	bacterium endosymbiont of Seepiophila jonesi	host trophosome of vestimentiferan tubeworm
HE983341.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983341.1.1-1477 Bacterium endosymbiont of Lamellibrachia luymesi partial 16S rRNA gene isolate GC234 L7	bacterium endosymbiont of Lamellibrachia luymesi	host trophosome of vestimentiferan tubeworm
CP053680.1	#ff8d00	Vestimentiferan tubeworm	CP053680.1.1587098-1588636 MAG. Gammaproteobacteria bacterium (ex Lamellibrachia satsuma) isolate 1371 Tw2 chromosome complete genome	Gammaproteobacteria bacterium (ex Lamellibrachia satsuma)	Tubeworm trophosome	Lamellibrachia satsuma 1372 Tw2CP053680.1.4323755
KJ603241.1	#a6ccd3	Deep-sea cold seep carbonates	KJ603241.1.1-1536 Endosymbiont of Lamellibrachia satsuma clone KB45B-H30 16S ribosomal RNA gene partial sequence	Gammaproteobacteria bacterium (ex Lamellibrachia satsuma)	Kagosima Bay seep	Lamellibrachia satsuma
AF165907.1	#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm	AF165907.1.1-1446 Vestimentiferan endosymbiont Shinkai *6500 16S ribosomal RNA gene partial sequence	vestimentiferan endosymbiont Shinkai *6500	undescribed vestimentiferan tubeworm
KC832729.1			KC832729.1.1-1470 Gamma proteobacterium endosymbiont of Lamellibrachia anaximandri type B clone Tw1 134 16S ribosomal RNA gene partial sequence	gamma proteobacterium endosymbiont of Lamellibrachia anaximandri	Lamellibrachia anaximandri
FM165260.1	#a6ccd3.#ff8d00.#ff8d00	Deep-sea cold seep carbonates.Vestimentiferan tubeworm.Vestimentiferan tubeworm	FM165260.1.1-1501 Uncultured bacterium partial 16S rRNA gene clone v1t47	uncultured bacterium	chitineous tube of the vestimentiferan tubeworm Lamellibrachia sp. from cold seeps
FM165261.1	#a6ccd3.#ff8d00.#ff8d00	Deep-sea cold seep carbonates.Vestimentiferan tubeworm.Vestimentiferan tubeworm	FM165261.1.1-1500 Uncultured bacterium partial 16S rRNA gene clone v1t48	uncultured bacterium	chitineous tube of the vestimentiferan tubeworm Lamellibrachia sp. from cold seeps
FM165262.1	#a6ccd3.#ff8d00.#ff8d00	Deep-sea cold seep carbonates.Vestimentiferan tubeworm.Vestimentiferan tubeworm	FM165262.1.1-1501 Uncultured bacterium partial 16S rRNA gene clone v1t45	uncultured bacterium	chitineous tube of the vestimentiferan tubeworm Lamellibrachia sp. from cold seeps
MH454588.1			MH454588.1.1-1464 Uncultured bacterium clone Tw1-Tk-B11 16S ribosomal RNA gene partial sequence	uncultured bacterium	symbiont in the trunk of Paraescarpia sp. ORI-1163B-Tw1
HE983331.1	#ff8d00.#ff8d00.#ff8d00	Vestimentiferan tubeworm.Vestimentiferan tubeworm.Vestimentiferan tubeworm	HE983331.1.1-1443 Bacterium endosymbiont of Escarpia laminata partial 16S rRNA gene isolate AC601 L1 PT-1	bacterium endosymbiont of Escarpia laminata	host trophosome of vestimentiferan tubeworm
U77481.1			U77481.1.2-1446 Lamellibrachia columna endosymbiont 16S ribosomal RNA gene partial sequence	Lamellibrachia columna endosymbiont	Lamellibrachia columna
KJ603312.1	#ff8d00	Vestimentiferan tubeworm	KJ603312.1.1-1501 Bacterium endosymbiont of Escarpia southwardae clone S1817-778 16S ribosomal RNA gene partial sequence	bacterium endosymbiont of Escarpia southwardae	trophosome	Escarpia southwardae
DQ232902.1	#ff8d00	Vestimentiferan tubeworm	DQ232902.1.1-1433 Endosymbiont of Vestimentiferan tubeworm from Lamellibrachia 16S ribosomal RNA gene partial sequence	endosymbiont of Vestimentiferan tubeworm	Lamellibrachia
MH628048.1	#a6ccd3	Deep-sea cold seep carbonates	MH628048.1.21-1521 Uncultured bacterium clone pe16S 16S ribosomal RNA gene partial sequence	uncultured bacterium	cold seep	Paraescarpia echinospica
AM882519.1	#3fe312.#f2faad	Plant.Oil spill	AM882519.1.1-1495 Uncultured gamma proteobacterium partial 16S rRNA gene clone 11 EDB1	uncultured Gammaproteobacteria bacterium	sediment from oil polluted water from petrochemical treatment plant
JN977155.1			JN977155.1.1-1529 Uncultured bacterium clone A0-016 16S ribosomal RNA gene partial sequence	uncultured bacterium	Jiaozhao Bay sediment
FM242303.1	#f2faad	Oil spill	FM242303.1.1-1500 Uncultured gamma proteobacterium partial 16S ribosomal RNA clone 55 T9d-oil	uncultured Gammaproteobacteria bacterium	sediment
AM040102.1			AM040102.1.1503_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	sandy_sediments.0.00416623
DQ395055.1			DQ395055.1.1-1513 Uncultured gamma proteobacterium clone VHS-B5-44 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	harbor sediment
JF344158.1	#b3b1b0.#f2faad	Marine sediments.Oil spill	JF344158.1.1499_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	petroleum_spot_over_marine_sediments_from_figueiras_beach.0.00823772
HQ191070.1			HQ191070.1.1-1498 Uncultured sediment bacterium clone JSS S04 404 16S ribosomal RNA gene partial sequence	uncultured sediment bacterium	Janssand intertidal sediment German Wadden Sea
JQ580370.1	#f2faad	Oil spill	JQ580370.1.1-1503 Uncultured gamma proteobacterium clone RII-TR137 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	sediments from Rodas Beach polluted with crude oil
JF344501.1	#f2faad	Oil spill	JF344501.1.1-1503 Uncultured gamma proteobacterium clone TRAN-085 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JQ580084.1			JQ580084.1.1-1503 Uncultured gamma proteobacterium clone FII-AN143 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	sediments from Figueiras Beach
JF344288.1	#f2faad	Oil spill	JF344288.1.1-1502 Uncultured gamma proteobacterium clone OXIC-018 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344352.1	#f2faad	Oil spill	JF344352.1.1-1502 Uncultured gamma proteobacterium clone OXIC-082 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
AB530204.1			AB530204.1.1-1500 Uncultured bacterium gene for 16S rRNA partial sequence clone. Tokyo.16S.Bac.4	uncultured bacterium	marine sediment
JF344314.1	#f2faad	Oil spill	JF344314.1.1-1502 Uncultured gamma proteobacterium clone OXIC-044 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344435.1	#f2faad	Oil spill	JF344435.1.1-1502 Uncultured gamma proteobacterium clone TRAN-019 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
KY417857.1			KY417857.1.1463_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_bacterium.0.01970199
GQ433925.1			GQ433925.1.1463_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolauncultured_bacterium	uncultured_bacterium	seafloor_Black_FLOCS_colonization_experiment_basalt_grains.0.00154247
KY417842.1	#eb1f59	Hydrotermal vent	KY417842.1.3-1463 Uncultured bacterium clone 476BS1 OTU12 Clone62 16S ribosomal RNA gene partial sequence	uncultured bacterium	hydrothermal vent mat from Hiolo North vent site (Mkr *39)
MUHZ01000001.1			MUHZ01000001.46.1594_BacteriaProteobacteriaGammaproteobacteriaChromatialesSedimenticolaceaeSedimenticolaGammaproteobacteria_bacterium_LUC14_002_19_P1.0.02756859
FJ517068.1			FJ517068.1.1-1492 Uncultured Chromatiales bacterium clone TDNP Wbc97 24 4 116 16S ribosomal RNA gene partial sequence	uncultured Chromatiales bacterium	water
HF558592.1			HF558592.1.1-1496 Uncultured bacterium partial 16S rRNA gene clone F20CH12 11 17	uncultured bacterium	tailing material
JF344554.1	#f2faad	Oil spill	JF344554.1.1-1495 Uncultured gamma proteobacterium clone TRAN-138 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344304.1	#f2faad	Oil spill	JF344304.1.1-1495 Uncultured gamma proteobacterium clone OXIC-034 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344458.1	#f2faad	Oil spill	JF344458.1.1-1495 Uncultured gamma proteobacterium clone TRAN-042 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JQ580050.1			JQ580050.1.1-1495 Uncultured gamma proteobacterium clone FII-AN109 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	sediments from Figueiras Beach
JF344369.1	#f2faad	Oil spill	JF344369.1.1-1495 Uncultured gamma proteobacterium clone OXIC-099 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344362.1	#f2faad	Oil spill	JF344362.1.1-1501 Uncultured gamma proteobacterium clone OXIC-092 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
AY344377.1			AY344377.1.1-1497 Unidentified bacterium clone K2-4-12 16S ribosomal RNA gene partial sequence	bacterium	Lake Kauhako 4 m
FM955323.1			FM955323.1.1530_BacteriaProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeCandidatus_ThiosymbionLaxus_cosmopolitus_associated_bacterium.0.00781718
KF278591.1			KF278591.1.1526_BacteriaProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeCandidatus_ThiosymbionCandidatus_Thiosymbion_oneisti.0.00571179
FM955330.1			FM955330.1.1530_BacteriaProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeCandidatus_ThiosymbionStilbonema_sp._associated_bacterium_5_I_11.0.01177801
NR_102479.1	#3b7524	Salt marsh	NR 102479.1.1-1528 Thioflavicoccus mobilis strain 8321 16S ribosomal RNA partial sequence	Thioflavicoccus mobilis	flat laminated microbial mat in a salt marsh	type strain of Thioflavicoccus mobilis
NR_116468.1			NR 116468.1.1-1471 Marichromatium gracile strain DSM 203 16S ribosomal RNA partial sequence	Marichromatium gracile	type strain of Marichromatium gracile
NR_044364.1			NR 044364.1.1-1500 Thiodictyon bacillosum strain DSM 234 16S ribosomal RNA partial sequence	Thiodictyon bacillosum	type strain of Thiodictyon bacillosum
NR_044363.1			NR 044363.1.1-1496 Thiodictyon elegans strain DSM 232 16S ribosomal RNA partial sequence	Thiodictyon elegans	type strain of Thiodictyon elegans
JF344532.1	#f2faad	Oil spill	JF344532.1.1-1499 Uncultured gamma proteobacterium clone TRAN-116 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
JF344273.1	#f2faad	Oil spill	JF344273.1.1-1499 Uncultured gamma proteobacterium clone OXIC-003 16S ribosomal RNA gene partial sequence	uncultured Gammaproteobacteria bacterium	hydrocarbon polluted marine sediments from figueiras beach
EU488053.1			EU488053.1.1-1512 Uncultured bacterium clone CK 1C4 27 16S ribosomal RNA gene partial sequence	uncultured bacterium	siliciclastic sedment from Thalassia sea grass bed
FN424387.1			FN424387.1.1510_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_gamma_proteobacterium.0.00588885
KM356262.1			KM356262.1.1516_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium.0.01306949
HE803992.1			HE803992.1.1477_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_gamma_proteobacterium.0.00472760
HF922377.1			HF922377.1.1514_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium.0.00796221
DQ351764.1			DQ351764.1.1513_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_gamma_proteobacterium.0.00477291
FN553591.1	#eb1f59	Hydrotermal vent	FN553591.1.1501_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_sediment_bacterium	uncultured_sediment_bacterium	Logatchev_hydrothermal_vent_fieldQuest_watercolumn_depth_3224_m_sediment_depth_0-1_cm.0.01249558
GCA_002897635.1			GCA 002897635.1.BMS3Bbin11 sp002897635	sub-seafloor sulfide depositsGCA 002897635.1
JQ287264.1			JQ287264.1.1515_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium.0.00072885
FJ813577.1			FJ813577.1.1-1514 Uncultured bacterium clone GoC Bac 162 D1 C0 M0 16S ribosomal RNA gene partial sequence	uncultured bacterium	marine sediment
KM356300.1			KM356300.1.1516_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium.0.00085038
KM356296.1			KM356296.1.1504_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_bacterium.0.00780797
AJ240988.1			AJ240988.1.1501_BacteriaProteobacteriaGammaproteobacteriauncultureduncultured_gamma_proteobacterium_Sva0864.0.00664501
FN553622.1	#eb1f59	Hydrotermal vent	FN553622.1.1-1516 Uncultured sediment bacterium 16S rRNA gene clone 285-41	uncultured sediment bacterium	Logatchev hydrothermal vent fieldQuest watercolumn depth 3224 m sediment depth 0-1 cm
AM997391.1			AM997391.1.1-1527 Uncultured deep-sea bacterium 16S rRNA gene clone Ucm1583	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanAngola Basin
EU287143.1			EU287143.1.1-1516 Uncultured bacterium clone P13-50 16S ribosomal RNA gene partial sequence	uncultured bacterium	arctic surface sediment
AM997679.1			AM997679.1.1-1525 Uncultured deep-sea bacterium 16S rRNA gene clone Ucp15762	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanCape Basin
JX227395.1			JX227395.1.1528_BacteriaProteobacteriaGammaproteobacteriaJTB23uncultured_bacterium	uncultured_bacterium	sediment_collected_from_station_X1_seamount_in_the_Pacific_Ocean.0.00778890
JX227220.1	#b3b1b0	Marine sediments	JX227220.1.1-1517 Uncultured bacterium clone NCB183 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0902 in the Clarion-Clipperton Fracture Zone
JX227508.1			JX227508.1.1-1517 Uncultured bacterium clone SCB36 16S ribosomal RNA gene partial sequence	uncultured bacterium	sediment collected from station WS0902 in the Clarion-Clipperton Fracture Zone
JX226916.1	#b3b1b0	Marine sediments	JX226916.1.1-1516 Uncultured bacterium clone NBB112 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0904 in the Clarion-Clipperton Fracture Zone	sediment collected from station X1 seamount in the Pacific Ocean
JX227349.1			JX227349.1.1-1516 Uncultured bacterium clone SAB72 16S ribosomal RNA gene partial sequence	uncultured bacterium	sediment collected from station X1 seamount in the Pacific Ocean
JX227317.1			JX227317.1.1-1502 Uncultured bacterium clone SAB40 16S ribosomal RNA gene partial sequence	uncultured bacterium	sediment collected from station X1 seamount in the Pacific Ocean
JX227431.1			JX227431.1.1-1518 Uncultured bacterium clone SBB36 16S ribosomal RNA gene partial sequence	uncultured bacterium	sediment collected from station WS0904 in the Clarion-Clipperton Fracture Zone
AM997451.1			AM997451.1.1-1516 Uncultured deep-sea bacterium 16S rRNA gene clone Ulr1572	uncultured deep-sea bacterium	Atlantic Ocean.South-Atlantic OceanAngola Basin
JX226976.1	#b3b1b0	Marine sediments	JX226976.1.1-1517 Uncultured bacterium clone NBB172 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0904 in the Clarion-Clipperton Fracture Zone
JX227301.1			JX227301.1.1-1516 Uncultured bacterium clone SAB24 16S ribosomal RNA gene partial sequence	uncultured bacterium	sediment collected from station X1 seamount in the Pacific Ocean
JX226811.1	#b3b1b0	Marine sediments	JX226811.1.1-1517 Uncultured bacterium clone NBB7 16S ribosomal RNA gene partial sequence	uncultured bacterium	nodule collected from station WS0904 in the Clarion-Clipperton Fracture Zone
AJ620508.1			AJ620508.1.1-1505 Olavius crassitunicatus gamma-proteobacterial endosymbiont 16S rRNA gene clone g2-P13-I-41	Olavius crassitunicatus gamma-proteobacterial endosymbiont	marine sediment	Olavius crassitunicatus
