EU799253.1			EU799253.1.1453_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_bacterium	uncultured_bacterium	Newport_Harbour_RI.0.00685118
JN986135.1			JN986135.1.2-1448_Uncultured_bacterium_clone_U1369-104_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	filtered_surface_sea_water_in_South_Pacific_Ocean.0.00000043
KX935629.1			KX935629.1.1452_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_marine_bacterium	uncultured_marine_bacterium	CALCOFI_Line_67-70_depth_of_10m_size_fraction_0.8-3.0_um.0.00348654
DQ009270.1			DQ009270.1.1-1462_Uncultured_marine_bacterium_clone_SPOTSOCT00_5m84_16S_ribosomal_RNA_gene_partial_sequence_16S-23S_ribosomal_RNA_intergenic_spacer_complete_sequence_and_23S_ribosomal_RNA_gene_partial_sequence	uncultured_marine_bacterium	glass_fiber_prefiltered_bacterioplankton_DNA_collected_at_5M_depth_from_the_San_Pedro_Ocean_Time_Series.0.00141100
JN985982.1			JN985982.1.2-1449_Uncultured_bacterium_clone_U1368-104_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	filtered_surface_sea_water_in_South_Pacific_Ocean.0.00208799
KX935630.1			KX935630.1.1449_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_marine_bacterium	uncultured_marine_bacterium	CALCOFI_Line_67-155_depth_of_5m_size_fraction_0.8-3.0_um.0.00629031
GCA_902623185.1	#86b8dc	Seawater	GCA_902623185.1.MED-G116_sp902623185	marine_water	GCA_902623185.1.0.00198612
EU802934.1			EU802934.1.1453_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_bacterium	uncultured_bacterium	Northeast_of_Colon_Panama.0.00835305
EF572060.1			EF572060.1.1-1451_Uncultured_bacterium_clone_S23_159_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00409511
KX177794.1			KX177794.1.1454_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_bacterium	uncultured_bacterium	stainless_steel_-_water_column.0.00296219
JN986043.1			JN986043.1.2-1447_Uncultured_bacterium_clone_U1368-188_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	filtered_surface_sea_water_in_South_Pacific_Ocean.0.00420898
EF573093.1			EF573093.1.1-1453_Uncultured_bacterium_clone_S23_1192_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00560120
EF573809.1			EF573809.1.1-1450_Uncultured_bacterium_clone_S25_153_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00107490
EF573158.1			EF573158.1.1-1449_Uncultured_bacterium_clone_S23_1257_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00242331
EU805229.1			EU805229.1.1-1450_Uncultured_bacterium_clone_6C233226_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00317474
JQ515043.1	#86b8dc	Seawater	JQ515043.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB139_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00559369
JQ013166.1			JQ013166.1.1-1446_Uncultured_bacterium_clone_DMS16SrDNA58_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	algal_bloom_in_Dapeng_Bay_coast_South_China_Sea.0.00348552
EF574059.1			EF574059.1.1-1450_Uncultured_bacterium_clone_S25_403_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00273516
GU118341.1	#eb1f59.#e39cb2	Hydrotermal vent.Marine coral	GU118341.1.1-1408 Uncultured bacterium clone Gven B12 16S ribosomal RNA gene partial sequence	uncultured bacterium	Gorgonia ventalina (coral)
EU795176.1			EU795176.1.23516-24997_Uncultured_bacterium_HF0010_05N09_genomic_sequence	uncultured_bacterium_HF0010_05N09	HOT_site_station_ALOHA.0.00069542
EU795176.1			EU795176.23519.24984_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium_HF0010_05N09.0.00140074
JQ515015.1	#86b8dc	Seawater	JQ515015.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB110_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00349369
JN233173.1			JN233173.1.1-1404_Uncultured_marine_bacterium_clone_IMS3R96_16S_ribosomal_RNA_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00574355
HM057708.1			HM057708.1.1471_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_Alphaproteobacteria_bacterium	uncultured_Alphaproteobacteria_bacterium	ocean_water_from_the_Yellow_Sea.0.00139910
EU010140.1	#86b8dc	Seawater	EU010140.1.1-1428_Uncultured_marine_bacterium_clone_B27_16S_ribosomal_RNA_gene_partial_sequence	uncultured_marine_bacterium	seawater.0.00634893
EF573720.1			EF573720.1.1-1450_Uncultured_bacterium_clone_S25_64_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00350122
EF573599.1			EF573599.1.1-1450_Uncultured_bacterium_clone_S23_1698_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00490284
EF574931.1			EF574931.1.1-1449_Uncultured_bacterium_clone_S25_1275_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00560713
EU802403.1			EU802403.1.1-1426_Uncultured_bacterium_clone_4C229725_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Northeast_of_Colon_Panama.0.00212762
EU795182.1			EU795182.1.23620-25101_Uncultured_bacterium_HF0070_05I22_genomic_sequence	uncultured_bacterium_HF0070_05I22	HOT_site_station_ALOHA.0.00490278
GU119275.1			GU119275.1.1-1408_Uncultured_bacterium_clone_Reef_I13_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	reef_water.0.00797313
JQ516715.1			JQ516715.1.1456_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_Rhodospirillaceae_bacterium.0.03234094
EU802957.1			EU802957.1.1453_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Northeast_of_Colon_Panama.0.00756324
JQ515104.1	#86b8dc	Seawater	JQ515104.1.1-1444_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB71_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00561914
JN018652.1	#f2faad	Oil spill	JN018652.1.1-1339_Uncultured_bacterium_clone_6-S-45_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Gulf_of_Mexico_surface_oil_slicks.0.00526198
EF575045.1			EF575045.1.1-1451_Uncultured_bacterium_clone_S25_1389_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00560230
EU802731.1			EU802731.1.1-1450_Uncultured_bacterium_clone_4C230097_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Northeast_of_Colon_Panama.0.00350618
JN233206.1			JN233206.1.1-1408_Uncultured_marine_bacterium_clone_IMS2R72_16S_ribosomal_RNA_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00142506
EF574925.1			EF574925.1.1-1451_Uncultured_bacterium_clone_S25_1269_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00350100
EF573376.1			EF573376.1.1-1451_Uncultured_bacterium_clone_S23_1475_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00418823
GCA_902583715.1	#86b8dc	Seawater	GCA_902583715.1.UBA3439_sp902583715	marine_water	GCA_902583715.1.0.00206599
EU804259.1			EU804259.1.1-1450_Uncultured_bacterium_clone_6C232161_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00106016
EF574597.1			EF574597.1.1-1450_Uncultured_bacterium_clone_S25_941_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00168455
EF575058.1			EF575058.1.1-1450_Uncultured_bacterium_clone_S25_1402_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00250957
EU802597.1			EU802597.1.1450_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_bacterium	uncultured_bacterium	Northeast_of_Colon_Panama.0.00209184
EF572628.1			EF572628.1.1-1450_Uncultured_bacterium_clone_S23_727_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00000043
EU804372.1			EU804372.1.1-1450_Uncultured_bacterium_clone_6C232284_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00279603
EF572347.1			EF572347.1.1450_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Cocos_Island_site_23.0.00559929
JN018708.1	#f2faad	Oil spill	JN018708.1.1-1339_Uncultured_bacterium_clone_V-S-35_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Gulf_of_Mexico_surface_oil_slicks.0.00225082
JN018733.1	#f2faad	Oil spill	JN018733.1.1-1339_Uncultured_bacterium_clone_V-S-62_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Gulf_of_Mexico_surface_oil_slicks.0.00074953
EF574285.1			EF574285.1.1-1451_Uncultured_bacterium_clone_S25_629_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00212649
AY033313.1			AY033313.1.1-1458_Uncultured_alpha_proteobacterium_MB12C06_16S_ribosomal_RNA_gene_partial_sequence_tRNA-Ile_gene_complete_sequence_and_23S_ribosomal_RNA_gene_partial_sequence	uncultured_alpha_proteobacterium_MB12C06.0.00000043
AY033315.1			AY033315.1.1-1437 Uncultured alpha proteobacterium MB12D10 16S ribosomal RNA gene partial sequence tRNA-Ile gene complete sequence and 23S ribosomal RNA gene partial sequence	uncultured alpha proteobacterium MB12D10	PCR amplified from plankton DNA extracts collected June 3 1997 from surface water off Monterey Bay California (124.89 W 35.44 N)
AY033300.1			AY033300.1.1-1458_Uncultured_alpha_proteobacterium_MB11B10_16S_ribosomal_RNA_gene_partial_sequence_tRNA-Ile_gene_complete_sequence_and_23S_ribosomal_RNA_gene_partial_sequence	uncultured_alpha_proteobacterium_MB11B10.0.00354229
HM057640.1			HM057640.1.2-1445_Uncultured_alpha_proteobacterium_clone_A13W_167_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Alphaproteobacteria_bacterium	ocean_water_from_the_Yellow_Sea.0.00069838
EU799401.1			EU799401.1.1450_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Newport_Harbour_RI.0.00279510
KX934018.1			KX934018.1.1338_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeCandidatus_Puniceispirillumuncultured_marine_bacterium.0.00981967
HQ671960.1			HQ671960.1.1-1444_Uncultured_bacterium_clone_F9P1210_S_N18_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Northeast_subarctic_Pacific_Ocean_Station_P12_10m_depth.0.00752228
FJ744808.1			FJ744808.1.1314_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_Alphaproteobacteria_bacterium.0.00459908
EU010169.1	#86b8dc	Seawater	EU010169.1.1-1428_Uncultured_marine_bacterium_clone_B50_16S_ribosomal_RNA_gene_partial_sequence	uncultured_marine_bacterium	seawater.0.00778069
JN233602.1			JN233602.1.1-1407_Uncultured_marine_bacterium_clone_IMS2R71_16S_ribosomal_RNA_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00071203
JN233192.1			JN233192.1.1-1408_Uncultured_marine_bacterium_clone_IMS2R96_16S_ribosomal_RNA_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00000000
EU799559.1			EU799559.1.1-1450_Uncultured_bacterium_clone_1C227171_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Newport_Harbour_RI.0.00000069
JN233592.1			JN233592.1.1-1389_Uncultured_marine_bacterium_clone_IMS2R84_16S_ribosomal_RNA_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00000000
JN233634.1			JN233634.1.1-1408_Uncultured_marine_bacterium_clone_IMS2D24_16S_ribosomal_RNA_gene_partial_sequence	uncultured_marine_bacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00071234
KU382414.1			KU382414.1.1-1310_Alphaproteobacteria_bacterium_LSUCC0226_16S_ribosomal_RNA_gene_partial_sequence	Alphaproteobacteria_bacterium_LSUCC0226	Calcasieu_Jetties_Louisiana	Alphaproteobacteria_bacterium_LSUCC0225.0.00000000
MK603539.1			MK603539.1.1-1337_Alphaproteobacteria_bacterium_strain_LSUCC0396_16S_ribosomal_RNA_gene_partial_sequence	Alphaproteobacteria_bacterium.0.00000043
JN985988.1			JN985988.1.2-1442_Uncultured_bacterium_clone_U1368-111_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	filtered_surface_sea_water_in_South_Pacific_Ocean.0.00860648
JQ196333.1			JQ196333.1.1311_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.00384559
EF076075.1	#fba276	Marine sponge	EF076075.1.1-1444_Uncultured_alpha_proteobacterium_clone_PK021_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Alphaproteobacteria_bacterium	marine_sponge_Plakortis_sp..0.00322519
EU804320.1			EU804320.1.1-1450_Uncultured_bacterium_clone_6C232222_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00139580
EF575005.1			EF575005.1.1-1450_Uncultured_bacterium_clone_S25_1349_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00069823
JQ515006.1	#86b8dc	Seawater	JQ515006.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB100_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00139674
EF574688.1			EF574688.1.1-1450_Uncultured_bacterium_clone_S25_1032_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00280576
EF573783.1			EF573783.1.1451_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	site_S25_near_Cocos_Island.0.01057198
EU802813.1			EU802813.1.1378_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.02471809
EF573353.1			EF573353.1.1459_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Cocos_Island_site_23.0.01740543
EF573781.1			EF573781.1.1448_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	site_S25_near_Cocos_Island.0.01957236
EU802479.1			EU802479.1.1-1448_Uncultured_bacterium_clone_4C229813_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Northeast_of_Colon_Panama.0.01783381
JN233330.1			JN233330.1.1358_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_marine_bacterium.0.00693545
EU801126.1			EU801126.1.1-1450_Uncultured_bacterium_clone_2C229458_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Delaware_Bay_NJ.0.00069871
JN018691.1			JN018691.1.1342_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.00300149
JN233113.1			JN233113.1.1-1408_Uncultured_SAR116_cluster_alpha_proteobacterium_clone_IMS2R79_16S_ribosomal_RNA_partial_sequence	uncultured_SAR116_cluster_alpha_proteobacterium	coastal_North_Carolina_surface_water_Beaufort_Inlet.0.00000043
JQ515082.1	#86b8dc	Seawater	JQ515082.1.1-1446_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB51_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00350271
JQ515662.1			JQ515662.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0307_BHM2_5_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	healthy_SML	Montastraea_faveolata.0.00209788
EU805317.1			EU805317.1.1-1450_Uncultured_bacterium_clone_6C233320_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00000043
KJ754635.1			KJ754635.1.1334_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.00153652
EF574014.1			EF574014.1.1-1450_Uncultured_bacterium_clone_S25_358_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00419885
EF571988.1			EF571988.1.1449_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Cocos_Island_site_23.0.01266508
KF271072.1			KF271072.1.1-1408_Uncultured_bacterium_clone_N8_12_C_OH_67_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	West_Pacific.0.00071231
EU803062.1			EU803062.1.1453_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Northeast_of_Colon_Panama.0.00911120
JN126218.1	#fba276	Marine sponge	JN126218.1.1-1450_Uncultured_bacterium_isolate_DGGE_gel_band_VG_EF_A46_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	adult_sponge_material	Ectyoplasia_ferox.0.00279545
JN018653.1	#f2faad	Oil spill	JN018653.1.1-1342_Uncultured_bacterium_clone_6-S-65_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Gulf_of_Mexico_surface_oil_slicks.0.00074836
JN018723.1	#f2faad	Oil spill	JN018723.1.1-1342_Uncultured_bacterium_clone_V-S-52_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Gulf_of_Mexico_surface_oil_slicks.0.00074842
DQ071034.1			DQ071034.1.1-1408_Uncultured_marine_bacterium_clone_Chl1.16_16S_ribosomal_RNA_gene_partial_sequence	uncultured_marine_bacterium	Gulf_Stream_Ring_chlorophyll_maximum.0.00356731
EU804910.1			EU804910.1.1-1440_Uncultured_bacterium_clone_6C232886_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00279976
EF572730.1			EF572730.1.1-1450_Uncultured_bacterium_clone_S23_829_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00139677
EF573465.1			EF573465.1.1449_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium	uncultured_bacterium	Cocos_Island_site_23.0.00069838
EU804465.1			EU804465.1.1-1450_Uncultured_bacterium_clone_6C232396_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00000043
JQ515119.1	#86b8dc	Seawater	JQ515119.1.1-1442_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB85_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00349963
GU474859.1			GU474859.1.29728-31209_Uncultured_alpha_proteobacterium_HF0070_17D04_genomic_sequence	uncultured_alpha_proteobacterium_HF0070_17D04	Hawaii_Oceanographic_Time-series_study_site_ALOHA.0.00279428
KF271096.1			KF271096.1.1-1408_Uncultured_bacterium_clone_N8_12_C_OH_95_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	West_Pacific.0.00142490
JQ515011.1	#86b8dc	Seawater	JQ515011.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB107_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00209506
AB974033.1	#86b8dc	Seawater	AB974033.1.7-1382 Uncultured bacterium gene for 16S rRNA partial sequence clone. E11D005E81 (OTU042)	uncultured bacterium	Seawater in East China Sea
JQ013170.1			JQ013170.1.1-1445_Uncultured_bacterium_clone_DMS16SrDNA66_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	algal_bloom_in_Dapeng_Bay_coast_South_China_Sea.0.00069783
EU802312.1			EU802312.1.1450_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.02953492
GU119431.1			GU119431.1.1-1408_Uncultured_bacterium_clone_Reef_I08_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	reef_water.0.00215825
GU119313.1			GU119313.1.1-1408_Uncultured_bacterium_clone_Reef_F18_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	reef_water.0.00213787
EF574247.1			EF574247.1.1-1450_Uncultured_bacterium_clone_S25_591_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00139653
EU805145.1			EU805145.1.1-1450_Uncultured_bacterium_clone_6C233135_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00000000
EF572218.1			EF572218.1.1-1450_Uncultured_bacterium_clone_S23_317_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00279528
EF573274.1			EF573274.1.1-1451_Uncultured_bacterium_clone_S23_1373_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00139721
EF573144.1			EF573144.1.1-1449_Uncultured_bacterium_clone_S23_1243_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00139830
EF572262.1			EF572262.1.1-1450_Uncultured_bacterium_clone_S23_361_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00209504
JQ515033.1	#86b8dc	Seawater	JQ515033.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB129_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00349530
EF572253.1			EF572253.1.1-1449_Uncultured_bacterium_clone_S23_352_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00419733
JQ515503.1			JQ515503.1.1452_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_Rhodospirillaceae_bacterium	uncultured_Rhodospirillaceae_bacterium	diseased_SML	Montastraea_faveolata.0.00209834
EF572070.1			EF572070.1.1-1450_Uncultured_bacterium_clone_S23_169_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00350465
EF572728.1			EF572728.1.1439_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium.0.01920208
EF575022.1			EF575022.1.1-1450_Uncultured_bacterium_clone_S25_1366_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00209566
EU805038.1			EU805038.1.1-1450_Uncultured_bacterium_clone_6C233020_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00069889
EU804135.1			EU804135.1.1-1386_Uncultured_bacterium_clone_6C232028_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	250_miles_from_Panama_City.0.00290281
EF573482.1			EF573482.1.1-1450_Uncultured_bacterium_clone_S23_1581_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00349771
EF571931.1			EF571931.1.1-1450_Uncultured_bacterium_clone_S23_30_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Cocos_Island_site_23.0.00000043
EF573906.1			EF573906.1.1-1448_Uncultured_bacterium_clone_S25_250_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00000000
JQ731979.1	#86b8dc	Seawater	JQ731979.1.1-1408_Uncultured_bacterium_clone_A0_99_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	seawater_by_fitration_through_0.22um_polycarbonate_membrane.0.00000000
EF574683.1			EF574683.1.1-1450_Uncultured_bacterium_clone_S25_1027_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00017551
EU795183.1			EU795183.1.14180-15662_Uncultured_bacterium_HF0070_34A12_genomic_sequence	uncultured_bacterium_HF0070_34A12	HOT_site_station_ALOHA	uncultured_alpha_proteobacterium_HF0070_34A12	Hawaii_Oceanographic_Time-series_study_site_ALOHA.0.00000000
EU795183.1			EU795183.14183.15649_BacteriaProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116_cladeuncultured_bacterium_HF0070_34A12	uncultured_bacterium_HF0070_34A12	HOT_site_station_ALOHA.0.00000000
JQ515032.1	#86b8dc	Seawater	JQ515032.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB128_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00209584
JQ515606.1			JQ515606.1.1-1444_Uncultured_Rhodospirillaceae_bacterium_clone_0307_BHM1_32_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	healthy_SML	Montastraea_faveolata.0.00139650
JQ515020.1	#86b8dc	Seawater	JQ515020.1.1-1447_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB116_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00489713
EF573837.1			EF573837.1.1-1427_Uncultured_bacterium_clone_S25_181_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00070376
EF574545.1			EF574545.1.1-1447_Uncultured_bacterium_clone_S25_889_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	site_S25_near_Cocos_Island.0.00209837
GU474848.1			GU474848.1.18402-19883_Uncultured_alpha_proteobacterium_HF0010_13E22_genomic_sequence	uncultured_alpha_proteobacterium_HF0010_13E22	Hawaii_Oceanographic_Time-series_study_site_ALOHA.0.00069787
JQ515018.1	#86b8dc	Seawater	JQ515018.1.1-1446_Uncultured_Oceanibaculum_sp._clone_0306_MLB113_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Oceanibaculum_sp.	filtered_seawater.0.00701755
JQ515023.1	#86b8dc	Seawater	JQ515023.1.1-1444_Uncultured_Rhodospirillaceae_bacterium_clone_0306_MLB119_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Rhodospirillaceae_bacterium	filtered_seawater.0.00209526
